Id,MSZoning,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,CentralAir,Electrical,SaleType,SaleCondition,PoolQC,LogSalePrice,SalePrice,test,MasVnrArea,OverallQual,OverallCond,YearRemodAdd,MSSubClass,LotFrontage,LotArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception
486,1,0,0,0,0,0,0,14,0,0,3,0,0,6,6,1,0,0,0,0,0,0,11.65268741,115000.0003,0,0,5,6,1976,160,69.79,2665,0,0,264,264,616,688,0,1304,1,1,3,1,4,1976,336,141,24,0,0,0,0,0,6,2008,3,1,2,3,1,1,1,0,2,1,7,3,3,3,2,6,3,0,1,1,-0.564827903,326,32,2.5
487,0,0,0,0,0,0,0,11,3,0,0,2,0,2,5,1,1,0,2,0,0,0,11.79810441,133000.0004,0,0,6,7,1950,50,79,9490,403,165,238,806,958,620,0,1578,1,0,3,1,5,1941,240,0,0,32,0,0,0,0,8,2006,2,1,2,3,0,2,2,0.70471464,2,0,7,2,4,3,2,6,3,0.5,2,0,-0.977095069,315.6,65,1.666666667
488,0,0,0,1,0,2,0,17,0,0,0,0,0,0,0,1,0,0,0,1,2,0,12.05980333,172785.0007,0,0,6,5,2006,60,105,15578,0,0,728,728,728,728,0,1456,2,1,3,1,8,2006,429,0,0,0,0,0,0,0,5,2006,3,2,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,2,1,0.139037679,182,0,2.666666667
489,0,0,0,0,0,0,0,11,0,0,0,1,0,4,5,1,1,0,2,0,0,0,11.9511804,155000.0006,0,0,5,6,1960,20,70,7931,374,532,363,1269,1269,0,0,1269,1,1,3,1,6,1964,308,0,0,0,0,0,0,0,6,2008,2,1,2,3,0,2,1,0.713947991,2,1,7,1,1,3,2,6,3,0,1,1,-0.820199468,211.5,48,1.5
490,1,0,0,0,0,0,0,7,3,0,0,1,0,1,1,1,2,0,2,0,0,0,11.42190607,91300.00031,0,0,5,8,1996,30,50,5784,0,0,190,190,886,0,0,886,1,0,2,1,4,1938,273,144,20,80,0,0,0,0,12,2009,1,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,1,0,-0.867087165,221.5,71,1.666666667
491,2,0,0,0,0,0,0,13,0,0,0,1,0,2,5,1,1,1,2,0,1,0,10.46024211,34900.00006,0,0,4,5,1950,30,60,7879,495,0,225,720,720,0,0,720,1,0,2,1,4,1978,0,0,523,115,0,0,0,0,11,2009,2,1,2,3,0,2,1,0.6875,2,1,7,0,0,3,2,6,0,1.5,1,0,-0.96555924,180,89,0
492,0,0,0,1,0,0,0,3,0,0,0,1,1,4,7,1,0,0,0,0,0,0,12.97154049,430000.001,0,0,8,5,1993,20,69.79,12692,1231,0,1969,3200,3228,0,0,3228,3,0,4,1,10,1992,546,264,75,291,0,0,0,0,5,2007,3,2,2,3,0,4,1,0.3846875,4,2,7,3,3,3,2,6,3,0,4,0,0.940496465,322.8,15,2.666666667
493,0,0,2,0,0,0,0,8,0,0,0,2,0,2,5,1,0,0,0,0,0,0,12.12269104,184000.0006,0,0,7,6,1950,50,60,9120,329,0,697,1026,1133,687,0,1820,2,0,4,1,8,1925,240,0,100,0,0,0,0,0,6,2008,2,1,3,3,0,2,1,0.320662768,4,1,7,0,0,3,2,6,0,1.5,3,0,-0.112512187,227.5,83,1.5
494,0,0,0,0,0,0,0,9,0,0,0,1,1,3,3,0,0,0,0,0,0,0,11.77528973,130000.0001,0,89,5,7,2004,20,65,7800,450,0,414,864,899,0,0,899,1,0,3,1,5,1967,288,64,0,0,0,0,0,0,6,2009,2,1,2,3,0,3,1,0.520833333,4,2,7,0,0,3,2,6,3,0.5,1,0,-0.100976359,179.8,42,2.333333333
495,0,0,0,1,0,0,0,11,0,0,0,1,0,1,1,1,1,0,0,0,0,0,11.69524702,119999.9998,0,0,5,7,1985,20,70,7535,111,279,522,912,912,0,0,912,1,0,2,1,5,1958,297,12,285,0,0,0,0,480,6,2007,2,1,2,3,0,2,1,0.427631579,1,1,7,0,0,3,2,6,3,0.5,1,1,-1.028683336,182.4,49,2.333333333
496,1,0,0,0,0,0,0,22,0,0,4,0,0,3,3,0,1,0,0,0,0,0,11.6351431,113000.0003,0,285,6,5,1973,160,21,1890,356,0,316,672,672,546,0,1218,1,1,3,1,7,1973,264,144,28,0,0,0,0,0,5,2007,2,1,2,3,0,2,1,0.529761905,2,1,7,0,0,3,2,6,3,0,1,1,-0.674839696,174,34,1.5
497,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.33138284,226700.0008,0,0,7,5,2005,60,75,9803,400,0,466,866,866,902,0,1768,2,1,3,1,7,2005,603,0,108,0,0,0,0,0,2,2008,3,2,2,3,0,4,1,0.461893764,3,2,7,0,0,3,2,6,3,0,2,1,0.586652824,252.5714286,3,2.666666667
498,0,0,0,0,0,2,0,15,1,0,0,1,1,1,1,1,1,0,0,0,0,0,11.8493977,139999.9998,0,0,5,7,1965,20,70,9170,698,96,420,1214,1214,0,0,1214,1,0,2,1,6,1965,461,0,0,184,0,0,0,400,4,2007,2,1,2,3,0,3,4,0.654036244,4,1,7,0,0,2,1.5,3,3,1.5,2,0,-0.403231732,202.3333333,42,2.166666667
499,0,0,0,1,0,0,0,2,0,0,0,1,0,4,5,1,1,0,0,0,0,0,12.57418197,289000.0008,0,0,7,8,1997,20,100,15602,1247,0,254,1501,1801,0,0,1801,2,0,1,1,6,1959,484,0,54,0,0,161,0,0,3,2010,2,1,2,3,0,3,1,0.83077948,2,1,7,2,4,3,2,6,3,1.5,3,0,-0.529479924,300.1666667,51,3
500,0,0,0,0,0,0,0,20,0,0,3,0,0,7,10,1,1,0,0,0,0,0,11.89818787,147000.0006,0,0,6,5,1974,160,24,2308,257,495,103,855,855,467,0,1322,2,1,3,1,6,1974,440,260,0,0,0,0,0,0,6,2009,2,1,2,3,0,3,2,0.879532164,2,1,7,1,1,3,2,6,3,0,2,2,-0.674839696,220.3333333,35,2.333333333
501,1,0,1,0,0,0,0,7,3,0,2,0,1,2,5,0,1,0,0,2,0,0,11.73206099,124499.9994,0,360,5,5,1952,90,60,7596,0,0,960,960,960,1000,0,1960,2,0,4,2,10,1952,400,0,0,0,0,0,0,0,7,2009,2,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,0,0,2,0,-0.6117156,196,57,2.166666667
502,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27839331,215000.0006,0,125,8,5,1994,60,80,9554,380,0,397,777,1065,846,0,1911,2,1,3,1,8,1993,471,182,81,0,0,0,0,0,9,2006,3,2,2,3,0,4,1,0.489060489,4,2,7,2,2,3,2,6,3,0,2,1,0.940496465,238.875,13,2.666666667
503,3,0,0,1,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,2,0,12.24673463,208300.0006,0,0,6,5,2009,20,75,7862,27,0,1191,1218,1218,0,0,1218,2,0,2,1,4,2009,676,0,102,0,0,0,0,0,9,2009,3,2,2,3,0,4,1,0.022167488,4,2,7,0,0,3,2,6,3,0,2,0,0.64977692,304.5,0,3
504,1,0,0,0,0,0,0,7,0,0,0,0,2,1,1,1,2,0,0,0,0,0,11.98915964,160999.9994,0,0,7,9,2005,70,60,9600,141,0,548,689,689,689,0,1378,2,0,3,1,7,1928,360,0,0,116,0,0,0,0,10,2008,2,1,4,3,0,2,1,0.204644412,4,2,7,3,3,3,2,6,0,0,2,0,0.189743186,196.8571429,80,2.166666667
505,0,0,0,0,0,2,0,11,0,0,0,1,0,1,1,0,1,0,0,0,0,0,11.73206099,124499.9994,0,132,5,6,1959,20,80,9600,991,0,50,1041,1041,0,0,1041,1,0,3,1,6,1959,270,224,88,0,0,0,0,0,7,2009,2,1,2,3,0,3,1,0.95196926,4,1,7,0,0,3,2,6,3,0.5,2,0,-0.403231732,173.5,50,2
506,0,0,0,0,0,0,0,11,0,0,0,1,1,2,5,3,1,0,0,0,0,0,12.01309451,164900.0002,0,70,5,7,2000,20,75,14559,650,180,178,1008,1363,0,0,1363,1,0,2,1,6,1951,288,324,42,0,0,168,0,2000,6,2009,2,2,2,3,0,2,2,0.823412698,4,1,5.5,2,4,3,2,6,3,0,2,0,-0.053209791,227.1666667,58,1.333333333
507,0,0,0,1,0,0,0,10,0,0,3,1,0,0,0,2,0,0,0,1,2,0,12.21930965,202665.0003,0,94,7,5,2006,120,40,6792,0,0,1368,1368,1368,0,0,1368,2,0,2,1,6,2005,474,132,35,0,0,0,0,0,3,2006,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,0.795136692,228,1,2.666666667
508,0,0,0,0,0,2,0,11,1,0,0,1,0,0,0,1,1,0,0,0,0,0,11.7745202,129899.9997,0,0,5,5,1958,20,70,9100,521,174,169,864,864,0,0,864,1,0,3,1,5,1964,624,0,0,0,0,0,0,0,7,2006,2,1,2,3,0,2,1,0.804398148,2,1,7,0,0,3,2,6,3,0,2,0,-0.820199468,172.8,48,2.166666667
509,0,0,0,0,1,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.80559508,134000.0001,0,0,6,5,1983,20,71,9187,336,0,748,1084,1080,0,0,1080,1,1,3,1,5,1983,484,120,0,158,0,0,0,0,6,2007,2,1,3,3,0,3,1,0.3099631,2,1,7,0,0,3,2,6,3,0,1,1,-0.674839696,216,24,2.333333333
510,0,0,0,0,0,0,0,2,0,0,0,3,0,2,5,1,2,1,0,0,0,0,11.47729829,96500.00026,0,0,5,5,1950,45,55,10594,0,0,768,768,789,0,0,789,1,0,2,1,5,1926,200,0,0,112,0,0,0,0,6,2007,2,1,2,3,0,1,1,0,1,1,7,0,0,1,1,1,3,0.5,1,0,-1.028683336,157.8,81,1.5
511,0,0,0,0,0,0,0,10,0,0,0,1,1,6,6,0,1,0,0,1,2,0,12.90634687,402861.0007,0,305,10,5,2009,20,94,12220,1436,0,570,2006,2020,0,0,2020,2,1,3,1,9,2009,900,156,54,0,0,0,0,0,9,2009,4,3,2,3,0,4,1,0.715852443,4,3,7,3,3,3,2,6,3,0,3,1,2.138864889,224.4444444,0,3.666666667
512,0,0,0,1,0,2,0,6,0,0,0,5,0,3,3,0,1,0,0,2,1,0,11.97035031,157999.9997,0,333,6,6,1972,80,69.79,10448,0,0,689,689,1378,741,0,2119,2,1,3,1,7,1972,583,0,104,0,0,0,0,0,8,2009,2,1,2,3,0,1,1,0,2,1,7,2,2,3,2,6,3,1.5,2,1,-0.674839696,302.7142857,37,2.666666667
513,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4874851,264999.9987,0,921,7,5,1997,60,79,10208,0,0,1264,1264,1277,1067,0,2344,2,1,3,1,7,1996,889,220,0,0,0,0,0,0,7,2009,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,1,0.795136692,334.8571429,13,3.333333333
514,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.25961341,210999.9995,0,0,6,5,1998,60,69.79,9531,706,0,88,794,882,914,0,1796,2,1,3,1,7,1998,546,0,36,0,0,0,0,0,5,2007,3,1,2,3,1,4,1,0.889168766,4,1,7,0,0,3,2,6,3,0.5,3,1,-0.002500395,256.5714286,9,2.666666667
515,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,2,0,0,0,0,0,12.36307639,233999.999,0,0,7,9,2004,70,53,10918,0,0,1276,1276,1276,804,0,2080,1,1,3,1,9,1926,282,0,0,0,0,145,0,0,6,2009,3,2,2,3,0,1,1,0,4,2,7,3,6,3,2,6,3,0.5,1,1,0.795136692,231.1111111,83,1.5
516,0,0,1,0,0,0,0,7,0,0,1,0,0,1,1,1,2,1,2,0,0,0,11.57355009,106250.0003,0,0,4,7,2000,190,60,10800,0,0,0,0,694,600,0,1294,2,0,3,2,7,1978,0,220,114,210,0,0,0,0,8,2008,0,1,2,0,0,0,0,0,2,1,7,0,0,3,2,6,0,0,2,0,-1.476302371,184.8571429,108,0
517,0,0,0,1,0,2,0,11,1,0,0,1,0,0,0,1,1,0,2,0,0,0,11.91839057,149999.9995,0,0,6,6,1957,20,90,11988,777,0,467,1244,1244,0,0,1244,1,1,3,1,6,1957,336,0,40,0,0,0,0,0,5,2007,2,1,2,3,0,2,1,0.624598071,4,1,7,3,6,3,2,6,3,0,1,1,-0.25787196,207.3333333,50,1.666666667
518,1,0,0,0,0,2,0,8,1,0,0,2,0,6,6,1,1,0,0,0,0,0,11.97665948,158999.9998,0,0,6,7,1950,50,50,5000,399,0,605,1004,1004,660,0,1664,2,0,3,1,7,1950,420,0,24,36,0,0,0,0,10,2006,2,1,3,3,0,3,1,0.397410359,4,1,7,3,6,3,2,6,3,0,2,0,-0.25787196,237.7142857,59,2.166666667
520,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.66270604,315749.9999,0,594,7,5,1997,60,95,11787,719,0,660,1379,1383,1015,0,2398,2,1,3,1,8,1996,834,239,60,0,0,0,0,0,8,2007,3,2,2,3,0,4,1,0.521392313,4,2,7,2,2,3,2,6,3,0,3,1,0.795136692,299.75,11,3.666666667
521,3,0,2,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.07823927,175999.9993,0,0,7,5,2005,20,62,7500,0,0,1257,1257,1266,0,0,1266,2,0,3,1,6,2005,453,38,144,0,0,0,0,0,4,2006,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,0,-0.564827903,211,1,2.333333333
522,0,0,0,0,0,0,0,11,0,0,0,1,1,2,5,1,1,0,0,0,0,0,11.7905572,131999.9998,0,0,5,7,2000,20,70,13300,377,0,551,928,928,0,0,928,1,0,2,1,4,1956,252,261,0,156,0,0,0,0,6,2007,3,1,2,3,0,2,1,0.40625,2,1,7,0,0,3,2,6,3,0,1,0,1.993505116,232,51,1.666666667
523,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,2,0,0,0,1,2,0,13.00865926,446260.9993,0,268,9,5,2008,60,67,14948,1330,0,122,1452,1476,1237,0,2713,2,1,3,1,11,2008,858,126,66,0,0,0,0,0,11,2008,4,3,2,3,2,4,1,0.915977961,4,3,7,3,3,3,2,6,3,0,3,1,-0.548591504,246.6363636,0,3.666666667
524,0,0,0,1,0,0,0,15,0,0,0,1,0,2,5,1,2,0,0,0,0,0,11.36210258,86000.00041,0,0,4,7,2002,30,58,9098,348,0,180,528,605,0,0,605,1,0,2,1,5,1978,0,0,0,144,0,0,0,0,7,2007,2,1,2,3,1,3,1,0.659090909,4,1,7,0,0,3,2,6,0,0,2,0,-0.324817755,121,87,0
525,0,0,0,1,0,3,0,2,0,0,0,1,1,2,13,4,0,0,0,0,4,0,12.20918779,200624.0003,0,102.75,6,3,1975,20,69.79,32668,1219,0,816,2035,2515,0,0,2515,3,0,4,2,9,1975,484,0,0,200,0,0,0,0,3,2007,2,2,2,3,0,2,1,0.599017199,2,1,1.5,2,4,3,2,6,3,0,4,0,0.64977692,279.4444444,50,2.666666667
526,0,0,0,0,0,0,0,16,0,0,0,5,0,3,3,0,1,0,0,0,1,0,12.07254125,174999.9995,0,219,6,5,1989,80,85,10200,783,0,678,1461,1509,0,0,1509,2,0,3,1,5,1988,600,224,0,0,0,0,0,0,8,2008,3,2,2,3,2,4,1,0.535934292,4,2,7,1,1,3,2,6,3,0,3,0,-0.513243525,301.8,20,2.666666667
527,1,0,0,1,0,4,0,8,5,3,0,0,0,2,5,1,2,0,0,0,0,0,11.75978554,127999.9996,0,0,6,8,1999,70,60,6155,0,0,611,611,751,611,0,1362,2,0,3,1,6,1920,502,0,0,84,0,0,0,0,6,2008,1,1,2,2,1,1,1,0,4,1,7,0,0,3,1.5,4.5,3,0,2,0,-0.913974862,227,88,2.833333333
528,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,1,4,0,0,0,0,0,11.58524613,107500.0004,0,0,5,7,2007,20,60,7200,0,0,0,0,827,0,0,827,1,0,2,1,5,1967,392,0,0,0,0,0,0,0,4,2010,0,1,2,0,0,0,0,0,4,1,3,1,1,3,2,6,3,0,1,0,-2.77314287,165.4,55,1.5
529,0,0,0,0,2,0,1,8,0,0,0,1,0,0,0,1,4,1,1,0,0,0,10.5789798,39300.00008,0,0,1,3,1950,20,50,5000,0,0,0,0,334,0,0,334,1,0,1,1,2,1978,0,0,0,0,0,0,0,0,1,2007,0,0,1,0,0,0,0,0,1,0,7,0,0,3,2,6,0,0,1,0,1.19586803,167,61,0
530,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.08953883,178000.0001,0,0,8,5,2004,60,74,9056,0,0,707,707,707,707,0,1414,2,1,3,1,6,2004,403,100,35,0,0,0,0,0,10,2006,4,2,2,4,2,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,-0.564827903,235.6666667,2,3
531,0,0,0,0,0,0,0,15,0,0,1,0,0,1,1,1,1,0,0,0,0,0,11.58524613,107500.0004,0,0,5,7,1991,190,70,7000,969,0,148,1117,820,527,0,1347,1,0,3,1,5,1978,0,85,0,148,0,0,0,0,1,2008,3,1,2,3,3,4,1,0.867502238,2,1,7,0,0,3,2,6,0,0,2,0,0.445114751,269.4,98,0
532,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.14419724,187999.9997,0,0,7,5,1999,60,57,8924,0,0,880,880,880,844,0,1724,2,1,3,1,8,1998,527,120,155,0,0,0,0,0,7,2008,3,1,2,3,2,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,-0.96555924,215.5,10,3
533,0,0,0,1,0,1,0,11,0,0,0,1,1,1,1,1,1,0,0,2,0,0,11.6195352,111250,0,0,4,5,1972,20,69.79,12735,600,0,264,864,864,0,0,864,1,0,3,1,5,1980,576,216,0,0,0,0,0,0,4,2008,2,1,2,3,0,2,1,0.694444444,2,1,7,0,0,3,2,6,3,0.5,1,0,-0.820199468,172.8,36,2.166666667
534,0,0,0,1,0,0,0,9,0,0,0,1,1,7,4,0,1,0,0,0,0,0,11.97035031,157999.9997,0,188,5,5,1968,20,69.79,11553,673,0,378,1051,1159,0,0,1159,1,1,3,1,7,1968,336,466,0,0,0,0,0,0,7,2006,2,1,2,3,0,2,1,0.640342531,2,1,7,1,1,3,2,6,3,0,1,1,0.940496465,165.5714286,38,1.666666667
535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.51355735,272000.0013,0,479,8,5,2002,20,69.79,11423,1358,0,223,1581,1601,0,0,1601,2,0,3,1,6,2001,670,180,0,0,0,0,0,2000,5,2010,3,2,2,3,2,4,1,0.858950032,4,2,7,2,2,3,2,6,3,0.5,3,0,1.993505116,266.8333333,9,2.666666667
536,0,0,0,0,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12.66032792,315000.0007,0,584,9,5,2006,20,85,14601,1260,0,578,1838,1838,0,0,1838,2,0,2,1,8,2006,765,270,68,0,0,0,0,0,3,2009,4,3,2,3,2,4,1,0.685527748,4,3,7,3,3,3,2,6,3,0,3,0,0.940496465,229.75,3,3.666666667
537,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.42118403,248000.0012,0,72,8,5,2000,60,69.79,11000,0,0,969,969,997,1288,0,2285,2,1,4,1,8,2000,648,0,56,0,0,0,0,0,6,2007,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,1,1.050508257,285.625,7,3.833333333
538,0,0,0,0,0,0,0,6,6,0,0,1,1,0,0,1,0,0,0,0,0,0,12.27022047,213250.001,0,0,7,5,1999,20,78,10140,144,1127,379,1650,1680,0,0,1680,2,0,3,1,7,1998,583,78,73,0,0,0,0,0,6,2009,4,2,2,3,0,1,4,0.77030303,4,2,1.5,2,2,3,2,6,3,0,3,0,0.142859378,240,11,3
539,4,0,0,0,0,0,0,11,0,0,3,4,0,1,1,0,0,0,0,0,0,0,11.79810441,133000.0004,0,182,7,5,1998,120,34,4058,584,139,0,723,767,0,0,767,1,0,1,1,4,1998,367,120,40,0,0,0,0,0,6,2007,3,1,2,3,2,4,1,1,4,1,7,0,0,3,2,6,3,0,2,0,0.795136692,191.75,9,2.333333333
540,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,1,2,0,12.09884928,179664.9991,0,0,7,5,2006,60,58,17104,554,0,100,654,664,832,0,1496,2,1,3,1,7,2006,426,100,24,0,0,0,0,0,9,2006,3,2,2,4,2,4,1,0.847094801,4,2,7,3,3,3,2,6,3,0,3,1,0.586652824,213.7142857,0,2.666666667
541,0,0,0,1,0,2,0,6,0,0,0,2,0,3,3,0,0,0,0,0,0,0,12.34147728,228999.9994,0,178,7,5,1988,50,69.79,13837,1002,202,0,1204,1377,806,0,2183,2,1,4,1,9,1988,786,0,0,0,0,0,0,0,2,2006,3,2,3,4,0,4,1,1,3,2,7,0,0,3,2,6,3,0,2,1,-0.002500395,242.5555556,18,3
542,0,0,0,1,1,0,0,8,0,0,0,2,0,4,5,1,2,0,2,0,0,0,12.25486281,210000.0001,0,0,6,7,1950,50,70,8737,300,0,765,1065,915,720,0,1635,1,1,3,1,6,1950,440,0,38,0,144,0,0,0,5,2007,3,1,2,3,0,2,1,0.281690141,4,1,7,3,3,3,2,6,3,0,1,1,-0.147860167,272.5,84,2.166666667
543,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1,1,0,0,0,0,0,11.77143616,129500,0,0,5,7,1970,85,54,7244,619,0,149,768,768,0,0,768,1,0,2,1,5,1987,624,104,0,0,0,0,0,0,4,2007,3,1,3,3,2,3,1,0.805989583,4,1,7,0,0,3,2,6,3,0,2,0,-0.820199468,153.6,37,2.166666667
544,1,0,0,1,3,0,0,7,1,2,0,1,0,1,1,1,1,0,0,0,0,0,11.73606902,125000.0005,0,0,5,7,1995,20,49,8235,180,645,0,825,825,0,0,825,1,0,2,1,4,1963,720,140,50,0,0,0,0,0,6,2008,2,1,3,3,0,1,2,1,2,1,7,0,0,3,2,6,3,0.5,2,0,0.795136692,206.25,53,2.5
545,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.47990931,262999.9997,0,0,7,5,2004,60,75,9375,0,0,912,912,912,1182,0,2094,2,1,4,1,8,2003,615,182,182,0,0,0,0,0,11,2009,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,-0.419468131,261.75,6,3.166666667
546,0,0,0,0,0,0,0,20,0,0,3,1,0,7,4,1,1,0,0,2,1,0,11.8493977,139999.9998,0,0,6,6,1977,120,53,4043,559,0,510,1069,1069,0,0,1069,2,0,2,1,4,1977,440,0,55,0,0,200,0,0,10,2008,3,1,2,3,0,3,1,0.522918616,2,1,7,0,0,3,2,6,3,0,2,0,-0.6117156,267.25,31,2.666666667
547,1,0,0,0,0,0,0,7,0,0,0,1,1,4,7,1,1,0,2,0,0,0,11.6307085,112499.9999,0,0,5,6,1957,20,50,6000,308,0,620,928,928,0,0,928,1,0,3,1,5,1957,288,0,0,0,0,0,0,0,6,2008,2,1,2,3,0,2,1,0.331896552,3,1,7,0,0,3,2,6,3,0,1,0,1.19586803,185.6,51,2.333333333
548,0,0,0,1,0,0,0,10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,12.45097769,255500.0004,0,250,8,5,2006,20,87,11146,0,0,1709,1709,1717,0,0,1717,2,0,3,1,7,2006,908,169,39,0,0,0,0,0,7,2009,4,2,2,3,2,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,-0.757079261,245.2857143,3,3.333333333
549,0,0,0,0,0,0,0,15,1,0,0,1,0,0,0,1,1,0,0,0,0,0,11.58988651,108000.0004,0,0,4,5,2003,20,67,8777,0,0,0,0,1126,0,0,1126,2,0,2,1,5,2002,520,0,96,0,0,0,0,0,5,2009,0,1,2,0,0,0,0,0,4,2,7,0,0,3,2,6,0,0.5,2,0,0.795136692,225.2,60,2.833333333
550,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55672952,284000.0008,0,292,7,5,2004,60,85,10625,866,0,132,998,1006,1040,0,2046,2,1,3,1,8,2003,871,320,62,0,0,0,0,0,8,2008,3,2,2,3,0,4,1,0.867735471,4,2,7,3,3,3,2,6,3,0,3,1,-0.820199468,255.75,5,3.5
551,1,0,0,0,0,0,0,8,0,0,0,3,0,1,1,1,2,0,2,0,0,0,11.6351431,113000.0003,0,0,5,6,1950,45,58,6380,0,0,993,993,1048,0,0,1048,1,0,2,1,5,1922,280,0,0,116,0,0,0,0,8,2006,2,1,2,2,0,1,1,0,2,1,7,3,3,3,2,6,3,0,1,0,-0.820199468,209.6,84,1.5
552,0,0,0,1,0,0,0,11,0,0,0,1,0,2,5,1,1,0,2,0,0,0,11.85651517,141000.0001,0,0,5,5,1957,20,69,14850,895,0,197,1092,1092,0,0,1092,1,0,2,1,6,1957,299,268,0,0,0,122,0,0,5,2006,2,1,2,3,0,2,1,0.81959707,2,1,7,2,2,3,2,6,3,0.5,2,0,-0.757075372,182,49,2.333333333
553,2,0,0,0,2,0,1,13,0,0,0,2,0,1,1,1,1,0,0,2,0,0,11.58988651,108000.0004,0,0,4,6,1950,50,60,11040,637,0,0,637,897,439,0,1336,1,1,3,1,7,1994,570,0,47,120,0,0,0,0,9,2006,2,1,2,3,0,2,1,1,3,1,7,0,0,3,2,6,3,0,1,1,0.142859378,190.8571429,86,1.333333333
554,0,0,0,2,3,1,0,17,0,0,0,0,0,3,3,1,0,0,0,0,0,0,12.07254125,174999.9995,0,0,7,5,1997,60,57,21872,604,0,125,729,729,717,0,1446,2,1,3,1,6,1996,406,264,22,0,0,0,0,0,8,2008,3,1,2,3,3,4,1,0.828532236,4,1,7,2,2,3,2,6,3,0,2,2,0.795136692,241,12,2.333333333
555,0,0,0,0,0,0,0,21,0,0,3,1,0,0,0,0,0,0,0,0,0,0,12.36307639,233999.999,0,18,7,5,2004,120,69.79,3196,0,0,1374,1374,1557,0,0,1557,2,0,2,1,7,2003,420,143,20,0,0,0,0,0,10,2006,3,2,2,3,3,1,1,0,4,2,7,2,2,3,2,6,3,0,2,0,-0.564827903,222.4285714,3,3
556,0,0,0,1,0,0,0,9,0,0,0,1,1,2,5,0,1,0,0,0,0,0,11.70766954,121499.9998,0,180,5,6,1996,20,69.79,11341,1302,0,90,1392,1392,0,0,1392,1,1,3,1,5,1957,528,0,0,0,0,95,0,0,5,2010,3,1,2,3,0,3,1,0.935344828,2,1,3,3,3,3,2,6,3,0,2,1,-0.356344035,278.4,53,2.166666667
557,0,0,0,0,0,0,1,4,0,0,0,1,0,3,3,1,1,0,0,0,0,0,12.04355372,170000.0007,0,0,5,5,1975,20,77,10010,1071,123,195,1389,1389,0,0,1389,1,0,2,1,6,1975,418,240,38,0,0,0,0,0,4,2006,3,1,2,3,2,3,1,0.859611231,3,1,7,2,2,3,2,6,3,0,2,0,-0.002500395,231.5,32,2.666666667
