,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception,LogSalePrice
320,321,80,RL,96,11275,Pave,,Reg,Lvl,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,2007,Mansard,Wd Sdng,Wd Sdng,BrkFace,300,CBlock,0,0,710,710,Y,SBrkr,1898,1080,0,2978,2,1,5,1,11,1961,564,240,0,0,0,0,0,,0,6,2010,WD,Normal,242000,3,2,3,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.795136692,270.7272727,43,3.166666667,12.39669301
321,322,45,RM,50,5000,Pave,,Reg,Lvl,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1950,Gable,MetalSd,MetalSd,None,0,CBlock,116,0,604,720,N,FuseF,803,0,0,803,1,0,2,1,5,1941,360,0,0,244,0,0,0,,0,12,2007,WD,Normal,87000,2,1,2,3,2,2,1,0.161111111,0,1,7,0,0,3,2,6,3,0,1,0,-1.237167204,160.6,66,2.166666667,11.3736634
322,323,120,RL,32,10846,Pave,,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,Gable,BrkFace,BrkFace,None,0,PConc,1619,0,100,1719,Y,SBrkr,1719,0,0,1719,1,1,1,1,6,1993,473,122,30,0,0,0,0,,0,5,2008,Con,Normal,324000,3,2,2,3,3,4,1,0.941826643,4,2,7,3,6,3,2,6,3,0,3,1,0.940496465,286.5,15,3,12.68849879
323,324,20,RL,80,11600,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,175,CBlock,565,0,818,1383,Y,SBrkr,1383,0,0,1383,1,1,3,1,7,1960,292,0,45,0,0,0,0,,0,4,2006,WD,Normal,145250,2,1,2,3,0,2,1,0.408532176,2,1,7,0,0,3,2,6,3,0,1,1,-0.674839696,197.5714286,46,2,11.88621167
324,325,75,RL,69.79,11888,Pave,Pave,IR1,Bnk,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1994,Gable,Wd Sdng,Wd Shng,None,0,BrkTil,0,0,844,844,N,FuseA,1445,689,0,2134,2,0,5,1,10,1930,441,0,60,268,0,0,0,,0,7,2009,WD,Normal,214500,2,1,2,3,0,1,1,0,3,2,7,0,0,3,2,6,3,0,2,0,-0.164100454,213.4,93,2.166666667,12.27606502
325,326,70,RM,60,6402,Pave,,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1950,Gable,Wd Sdng,Wd Shng,None,0,PConc,0,0,596,596,N,SBrkr,596,596,0,1192,1,0,3,1,6,1920,189,0,0,137,0,0,0,,0,7,2009,WD,Normal,78000,2,1,2,3,1,1,1,0,2,1,7,0,0,2,1.5,3,0,1.5,1,0,-0.820199468,198.6666667,89,1.5,11.26446411
326,327,90,RL,69.79,10624,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,Gable,HdBoard,HdBoard,BrkFace,84,CBlock,40,264,1424,1728,Y,SBrkr,1728,0,0,1728,2,0,6,2,10,2002,352,155,0,0,0,0,0,,0,11,2007,WD,Normal,119000,2,1,2,3,0,4,2,0.175925926,2,1,7,0,0,3,2,6,3,0,2,1,-0.820199468,172.8,43,1.5,11.68687877
327,328,20,RL,70,8176,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1992,Gable,Wd Sdng,Wd Sdng,None,0,CBlock,846,0,210,1056,Y,SBrkr,1056,0,0,1056,1,0,3,1,6,1958,308,0,0,0,0,0,0,,0,8,2007,WD,Normal,139000,2,1,2,3,0,2,1,0.801136364,1,1,7,0,0,3,2,6,3,0,2,0,-1.028683336,176,49,2,11.84222921
328,329,20,RL,85,10655,Pave,,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,Gable,VinylSd,VinylSd,BrkFace,296,PConc,1124,479,1603,3206,Y,SBrkr,1629,0,0,1629,2,0,3,1,7,2003,880,0,0,0,0,0,0,,0,10,2009,WD,Normal,284000,3,2,2,3,0,4,0,0.5,4,2,7,3,3,3,2,6,3,0,3,0,0.940496465,232.7142857,6,3.333333333,12.55672952
329,330,120,RM,59,8198,Pave,,Reg,Lvl,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,Gable,VinylSd,VinylSd,Stone,146,PConc,720,0,638,1358,Y,SBrkr,1358,0,0,1358,2,0,2,1,6,2004,484,192,30,0,0,0,0,,0,7,2008,WD,Normal,207000,3,2,2,3,2,4,1,0.530191458,4,2,7,3,3,3,2,6,3,0,3,0,0.795136692,226.3333333,4,2.666666667,12.24047407
330,331,60,RL,59,9042,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,Gable,VinylSd,VinylSd,None,0,PConc,828,0,115,943,Y,SBrkr,943,695,0,1638,2,1,3,1,7,1998,472,100,38,0,0,0,0,,0,7,2008,WD,Normal,192000,3,1,2,3,3,4,1,0.87804878,3,1,7,2,4,3,2,6,3,0,3,1,-0.210984263,234,10,3,12.16525065
331,332,190,RL,69.79,164660,Grvl,,IR1,HLS,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,Gable,Plywood,Plywood,None,0,CBlock,1249,147,103,1499,Y,SBrkr,1619,167,0,1786,2,0,3,1,7,1965,529,670,0,0,0,0,0,,700,8,2008,WD,Normal,228950,2,1,2,3,3,3,2,0.931287525,4,1,7,3,6,3,2,6,3,0,4,0,-0.403231732,255.1428571,43,3,12.34125892
332,333,20,RL,86,14157,Pave,,IR1,HLS,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2006,Hip,VinylSd,VinylSd,Stone,200,PConc,1249,0,673,1922,Y,SBrkr,1922,0,0,1922,2,0,3,1,8,2005,676,178,51,0,0,0,0,,0,7,2007,WD,Normal,377426,4,2,2,3,3,4,1,0.649843913,4,2,7,3,3,3,2,6,3,0,3,0,1.341227802,240.25,2,3.666666667,12.8411298
333,334,20,RL,70,9135,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,Gable,VinylSd,VinylSd,BrkFace,113,PConc,810,0,726,1536,Y,SBrkr,1536,0,0,1536,2,0,3,1,7,2002,532,192,74,0,0,0,0,,0,12,2008,WD,Normal,214000,3,2,2,3,2,4,1,0.52734375,4,2,7,0,0,3,2,6,3,0,3,0,0.795136692,219.4285714,6,2.666666667,12.27373129
334,335,20,RL,91,14145,Pave,,Reg,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1998,Gable,Wd Sdng,Wd Sdng,None,0,CBlock,213,0,995,1208,Y,SBrkr,1621,0,0,1621,2,0,3,1,8,1984,440,108,45,0,0,0,0,,400,5,2006,WD,Normal,202500,3,2,2,3,1,3,1,0.176324503,4,2,7,0,0,3,2,6,3,0,3,0,0.795136692,202.625,22,2.666666667,12.21849517
335,336,20,RL,66,12400,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1998,Hip,Wd Sdng,Wd Sdng,BrkFace,176,CBlock,585,0,630,1215,Y,FuseA,1215,0,0,1215,1,0,3,1,6,1958,297,0,0,0,0,234,0,,0,6,2009,WD,Normal,155000,2,1,2,2,0,2,1,0.481481481,2,1,7,0,0,3,2,6,3,0,1,0,-0.674839696,202.5,51,1.666666667,11.9511804
336,337,60,RL,85,14191,Pave,,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,Gable,VinylSd,VinylSd,None,0,PConc,0,0,967,967,Y,SBrkr,993,915,0,1908,2,1,4,1,9,2002,431,135,0,0,0,0,0,,0,4,2010,WD,Normal,202900,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,0.940496465,212,8,3,12.22046853
337,338,20,RH,60,8400,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,Gable,Wd Sdng,AsbShng,None,0,CBlock,0,0,721,721,Y,SBrkr,841,0,0,841,1,0,2,1,4,1950,294,250,0,24,0,0,0,,0,9,2009,WD,Normal,82000,2,0,1,2,0,1,1,0,3,1,7,0,0,3,2,6,0,0,1,0,-1.107097314,210.25,59,1.333333333,11.31447453
338,339,90,RL,69.79,8544,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,Gable,Stucco,Stucco,BrkFace,340,Slab,0,0,0,0,N,FuseA,1040,0,0,1040,2,0,2,2,6,1949,400,0,0,0,0,0,0,,0,5,2006,WD,Normal,87500,0,1,2,0,0,0,0,0,1,1,7,0,0,3,2,6,3,0,2,0,-1.830146011,173.3333333,57,2.166666667,11.37939407
339,340,120,RL,63,8849,Pave,,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,Hip,MetalSd,MetalSd,BrkFace,616,PConc,28,0,1656,1684,Y,SBrkr,1684,0,0,1684,2,0,2,1,6,2005,564,495,72,0,0,0,0,,0,7,2008,WD,Normal,266000,4,3,2,3,0,4,1,0.016627078,4,3,7,3.5,3.5,3,2,6,3,0,2,0,1.993505116,280.6666667,3,2.666666667,12.49125159
340,341,160,RM,36,2592,Pave,,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,Gable,CemntBd,CmentBd,None,0,CBlock,129,232,175,536,Y,SBrkr,536,576,0,1112,1,1,3,1,4,1976,336,182,0,0,0,0,0,,0,4,2010,WD,Normal,85000,3,1,2,3,0,2,2,0.673507463,2,1,7,0,0,3,2,6,3,0,1,1,-0.564827903,278,34,1.666666667,11.35040654
341,342,50,RL,65,6435,Pave,,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1950,Gable,MetalSd,MetalSd,None,0,BrkTil,0,0,972,972,Y,SBrkr,972,605,0,1577,1,0,3,1,6,1939,312,0,0,0,0,0,0,,0,10,2006,WD,Normal,140200,2,1,2,3,0,1,1,0,3,0,7,3,3,3,2,6,3,0,1,0,-0.768611201,262.8333333,67,1.5,11.85082525
342,343,20,RL,69.79,12772,Pave,,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1998,Hip,MetalSd,MetalSd,None,0,CBlock,498,0,460,958,Y,SBrkr,958,0,0,958,1,0,2,1,5,1960,301,0,0,0,0,0,0,,15500,4,2007,WD,Normal,151500,2,1,3,3,1,2,1,0.519832985,2,1,7,0,0,3,2,6,3,0,1,0,-0.674839696,191.6,47,2,11.9283409
343,344,20,RL,69.79,17600,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,Gable,Wd Sdng,Wd Sdng,BrkFace,30,CBlock,1270,0,208,1478,Y,FuseA,1478,0,0,1478,2,0,3,1,6,1960,498,0,40,0,0,0,0,,0,12,2009,WD,Normal,157500,2,1,2,3,0,2,1,0.859269283,4,1,7,3,6,3,2,6,3,0,3,0,-0.25787196,246.3333333,49,2.333333333,11.96718074
344,345,160,RL,36,2448,Pave,,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2004,Gable,VinylSd,Wd Shng,Stone,106,PConc,573,0,191,764,Y,SBrkr,764,862,0,1626,2,1,2,1,6,2003,474,0,27,0,0,0,0,,0,10,2008,WD,Normal,154000,3,2,2,3,0,4,1,0.75,4,2,7,0,0,3,2,6,3,0,3,1,0.795136692,271,5,2.833333333,11.94470788
345,346,60,RL,56,20431,Pave,,IR2,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,Hip,CemntBd,CmentBd,BrkFace,870,PConc,1410,0,438,1848,Y,SBrkr,1848,880,0,2728,2,1,4,1,10,2006,706,0,0,0,0,0,0,,0,4,2006,New,Partial,437154,4,3,2,3,0,4,1,0.762987013,4,3,7,3.5,7,3,2,6,3,0,3,1,1.993505116,272.8,1,3.666666667,12.98804081
346,347,120,RL,68,7820,Pave,,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,Hip,MetalSd,MetalSd,BrkFace,362,PConc,0,0,1869,1869,Y,SBrkr,1869,0,0,1869,2,0,2,1,6,2007,617,210,54,0,0,0,0,,0,12,2007,New,Partial,318061,4,3,2,3,0,1,1,0,4,3,7,3,3,3,2,6,3,0,2,0,1.993505116,311.5,0,2.666666667,12.66999847
347,348,120,RL,69.79,5271,Pave,,IR1,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,Gable,Wd Sdng,Wd Sdng,None,0,PConc,1082,0,371,1453,Y,SBrkr,1453,0,0,1453,1,1,2,1,6,1986,445,0,80,0,0,184,0,,0,12,2006,WD,Abnorml,190000,3,1,2,3,3,4,1,0.744666208,3,2,7,2,2,3,2,6,3,0,2,1,0.236630883,242.1666667,20,2.666666667,12.15477935
348,349,50,RL,60,9084,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1950,Gable,VinylSd,VinylSd,None,0,CBlock,236,380,0,616,N,SBrkr,616,495,0,1111,1,0,3,1,5,1941,200,48,0,0,0,0,0,,0,3,2008,ConLw,Normal,95000,2,1,2,2,1,1,2,1,2,1,7,0,0,3,1.5,4.5,3,0,1,1,-0.820199468,222.2,67,1.5,11.46163217
349,350,30,RM,60,8520,Pave,,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,2003,Gable,VinylSd,VinylSd,None,0,BrkTil,0,0,624,624,Y,SBrkr,720,0,0,720,1,0,2,1,5,2005,484,106,0,0,0,0,0,,0,5,2010,WD,Normal,105900,2,1,3,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,1,0,-0.466355828,144,82,2.166666667,11.57025053
350,351,50,RL,60,8400,Pave,,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,2000,Gable,Wd Sdng,MetalSd,None,0,CBlock,388,0,552,940,Y,SBrkr,1192,403,0,1595,1,0,2,1,6,1940,240,0,0,108,0,0,0,,0,6,2006,WD,Normal,140000,2,1,2,3,0,1,1,0.412765957,4,1,7,3,6,3,2,6,3,0,1,0,-0.25787196,265.8333333,66,1.666666667,11.8493977
351,352,20,RL,105,11249,Pave,,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,Gable,VinylSd,VinylSd,None,0,PConc,334,544,322,1200,Y,SBrkr,1200,0,0,1200,2,0,3,1,6,1995,521,0,26,0,0,0,0,,0,8,2007,WD,Normal,177500,3,2,3,4,0,3,2,0.731666667,4,2,7,0,0,3,2,6,3,0,3,0,0.64977692,200,12,2.666666667,12.08672589
352,353,20,RL,69.79,9248,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,Gable,HdBoard,HdBoard,BrkFace,106,PConc,560,0,598,1158,Y,SBrkr,1167,0,0,1167,2,0,3,1,6,1992,400,120,26,0,0,0,0,,0,7,2009,WD,Normal,173000,3,1,2,3,0,4,1,0.483592401,3,2,7,0,0,3,2,6,3,0,3,0,0.091271111,194.5,17,2.666666667,12.06104687
353,354,120,RM,44,4224,Pave,,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,Gable,CemntBd,CmentBd,None,0,PConc,874,0,268,1142,Y,SBrkr,1142,0,0,1142,1,1,3,1,6,1976,528,536,90,0,0,0,0,,0,8,2007,WD,Normal,134000,3,1,2,3,0,3,1,0.765323993,2,1,7,1,1,3,2,6,3,0.5,2,1,-0.564827903,190.3333333,31,3,11.80559508
354,355,80,RL,92,6930,Pave,,IR1,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,Hip,Wd Sdng,ImStucc,BrkFace,120,CBlock,300,294,468,1062,Y,FuseF,1352,0,0,1352,1,0,3,1,6,1958,288,168,0,294,0,0,0,,0,7,2006,WD,Abnorml,130000,2,1,2,3,2,2,2,0.559322034,4,2,5,0,0,3,2,6,3,0,1,1,-0.100976359,225.3333333,48,1.833333333,11.77528973
355,356,60,RL,78,12011,Pave,,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,Gable,VinylSd,VinylSd,BrkFace,530,PConc,956,0,130,1086,Y,SBrkr,1086,838,0,1924,2,1,3,1,7,1998,592,208,75,0,0,374,0,,0,6,2006,WD,Normal,280000,3,2,2,3,2,4,1,0.880294659,4,2,7,2,2,3,2,6,3,0,3,1,0.940496465,274.8571429,8,2.666666667,12.54254488
356,357,85,RL,69.79,7540,Pave,,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,Gable,VinylSd,VinylSd,None,0,CBlock,773,0,115,888,Y,SBrkr,912,0,0,912,1,0,2,1,5,1978,470,0,0,0,0,192,0,,0,6,2007,WD,Normal,156000,3,1,2,3,2,4,1,0.870495495,4,1,7,2,2,3,2,6,3,0.5,2,0,-0.002500395,182.4,29,2.666666667,11.95761129
357,358,50,RL,69.79,9144,Pave,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1982,Gable,MetalSd,MetalSd,None,0,CBlock,399,0,484,883,Y,SBrkr,988,517,0,1505,1,0,3,1,8,1940,240,0,0,0,0,0,0,,0,7,2008,WD,Normal,145000,2,1,2,3,0,2,1,0.45186863,3,1,7,0,0,3,2,6,0,0,2,0,-0.6117156,188.125,68,1.5,11.88448902
358,359,85,RL,64,7301,Pave,,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,Gable,HdBoard,HdBoard,BrkFace,500,Slab,0,0,0,0,Y,SBrkr,495,1427,0,1922,3,0,4,1,7,2003,672,0,0,177,0,0,0,,0,7,2009,ConLD,Normal,198500,0,2,2,0,0,0,0,0,4,2,7,3.5,3.5,3,2,6,3,0,3,0,0.029021997,274.5714286,6,2.833333333,12.19854438
359,360,160,RM,21,1680,Pave,,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,2007,Gable,HdBoard,HdBoard,BrkFace,510,CBlock,162,0,321,483,Y,SBrkr,483,504,0,987,1,1,2,1,5,1972,264,250,0,0,0,0,0,,0,5,2009,WD,Normal,118000,2,1,2,3,0,3,1,0.335403727,3,2,7,0,0,3,2,6,3,0,1,1,-0.164100454,197.4,37,1.5,11.6784399
360,361,60,RL,69.79,18800,Pave,,IR1,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,Gable,HdBoard,HdBoard,BrkFace,120,PConc,712,0,84,796,Y,SBrkr,790,784,0,1574,2,1,3,1,6,1976,566,306,111,0,0,0,0,,0,7,2006,WD,Normal,190000,3,1,2,3,1,4,1,0.894472362,2,1,7,2,2,3,2,6,3,0,3,1,-0.419468131,262.3333333,30,3,12.15477935
361,362,70,RM,59,10690,Pave,,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1997,Hip,VinylSd,VinylSd,None,0,CBlock,456,0,216,672,Y,FuseA,672,672,0,1344,1,0,3,1,6,1964,468,0,128,218,0,0,0,,0,7,2009,WD,Normal,147000,2,1,3,2,0,2,1,0.678571429,3,1,7,0,0,3,1.5,4.5,3,0,1,0,-0.6117156,224,89,1.5,11.89818787
362,363,20,RL,69.79,9500,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,Gable,Plywood,Plywood,BrkFace,247,CBlock,609,0,785,1394,Y,SBrkr,1394,0,0,1394,1,1,3,1,6,1963,514,0,76,0,0,185,0,,0,7,2009,WD,Normal,159000,3,1,2,3,0,2,1,0.43687231,3,1,7,3,6,3,2,6,3,0,2,1,-0.210984263,232.3333333,46,2.666666667,11.97665948
363,364,80,RL,101,9150,Pave,,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,Gable,Plywood,Plywood,BrkFace,305,CBlock,371,0,728,1099,Y,SBrkr,1431,0,0,1431,1,0,3,1,6,1962,296,64,110,0,0,0,0,,0,12,2008,WD,Normal,165000,3,1,2,3,3,4,1,0.337579618,3,1,7,3,3,3,2,6,3,0,1,1,-0.210984263,238.5,46,2,12.01370075
364,365,20,RL,78,7800,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,Gable,HdBoard,HdBoard,BrkFace,200,PConc,540,0,728,1268,Y,SBrkr,1268,0,0,1268,1,0,2,1,7,1954,244,0,98,0,0,0,0,,0,3,2010,WD,Normal,132000,2,1,2,3,0,1,1,0.425867508,3,1,7,3,3,3,2,6,3,0,1,0,-0.6117156,181.1428571,56,2.333333333,11.7905572
365,366,20,RL,69.79,9830,Pave,,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,2006,Gable,Wd Sdng,Wd Sdng,None,0,CBlock,72,258,733,1063,Y,SBrkr,1287,0,0,1287,1,0,3,1,7,1997,576,364,17,0,0,182,0,,0,3,2010,WD,Normal,162000,2,1,3,3,0,3,2,0.310442145,4,2,7,3,3,3,2,6,3,0,2,0,-0.100976359,183.8571429,51,2.833333333,11.99535161
366,367,60,RL,69.79,8121,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,Gable,VinylSd,VinylSd,None,0,PConc,0,0,953,953,Y,SBrkr,953,711,0,1664,2,1,3,1,7,2000,460,100,40,0,0,0,0,,0,1,2006,WD,Normal,172400,3,1,2,3,0,1,1,0,4,1,7,2,2,3,2,6,3,0,2,1,-0.002500395,237.7142857,6,2.666666667,12.05757264
367,368,50,RL,80,17120,Pave,,Reg,Lvl,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,Gable,WdShing,Plywood,None,0,CBlock,0,0,0,0,Y,SBrkr,1120,468,0,1588,2,0,4,1,7,1991,680,0,59,0,0,0,0,,0,7,2008,WD,Normal,134432,0,1,2,0,0,0,0,0,2,1,5,3,3,3,2,6,0,0,2,0,-1.476302371,226.8571429,49,2.833333333,11.80881377
368,369,120,RL,50,7175,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,Gable,Plywood,Plywood,None,0,CBlock,623,121,0,744,Y,SBrkr,752,0,0,752,1,0,2,1,4,1984,264,353,0,0,0,90,0,,0,2,2010,WD,Normal,125000,3,1,2,3,0,3,1,1,2,1,7,0,0,3,2,6,3,0.5,2,0,-0.419468131,188,26,1.666666667,11.73606902
369,370,20,RL,79,10634,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,Gable,MetalSd,MetalSd,None,0,PConc,428,180,0,608,Y,SBrkr,1319,0,0,1319,1,0,3,1,5,1953,270,66,0,0,0,0,0,,0,11,2009,WD,Normal,123000,2,1,2,3,0,2,1,1,2,1,5,0,0,3,2,6,3,1.5,2,0,-0.820199468,263.8,56,1.666666667,11.71993963
370,371,60,RL,65,8200,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,None,0,PConc,0,0,847,847,Y,SBrkr,847,1081,0,1928,2,1,4,1,8,2003,434,100,48,0,0,0,0,,0,7,2007,WD,Normal,219500,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.795136692,241,4,3.166666667,12.29910751
371,372,30,RL,69.79,10020,Pave,,IR1,Low,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1950,Gable,Wd Sdng,Wd Sdng,None,0,BrkTil,350,0,333,683,N,FuseA,904,0,0,904,0,1,1,1,4,,0,0,0,0,0,0,0,,0,3,2009,WD,Normal,61000,1,0,1,1,3,2,1,0.512445095,3,0,1.5,0,0,3,2,6,3,0,1,1,-2.100803569,226,87,0,11.01862914
372,373,85,RL,57,8846,Pave,,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,Gable,VinylSd,VinylSd,None,0,PConc,298,0,572,870,Y,SBrkr,914,0,0,914,1,0,2,1,5,1998,576,0,0,0,0,0,0,,0,7,2006,WD,Normal,148000,3,2,2,3,2,4,1,0.342528736,4,1,7,0,0,3,2,6,3,0,1,0,0.202161774,182.8,10,2.166666667,11.90496755
373,374,60,FV,102,11143,Pave,,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CemntBd,CmentBd,None,0,PConc,0,0,1580,1580,Y,SBrkr,1580,886,0,2466,3,0,4,1,8,2004,610,159,214,0,0,0,0,,0,12,2007,WD,Normal,340000,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,3,0,0.940496465,308.25,3,2.666666667,12.7367009
374,375,20,RL,88,11394,Pave,,Reg,Lvl,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,Hip,VinylSd,VinylSd,Stone,350,PConc,1445,0,411,1856,Y,SBrkr,1856,0,0,1856,1,1,1,1,8,2010,834,113,0,0,0,0,0,,0,6,2010,New,Partial,394432,4,2,2,3,2,4,1,0.778556034,4,3,7,3.5,3.5,3,2,6,3,0,2,1,1.643483175,232,0,3.666666667,12.88520203
375,376,60,RL,60,8123,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,Gable,VinylSd,VinylSd,BrkFace,16,PConc,0,0,982,982,Y,SBrkr,1007,793,0,1800,2,1,3,1,7,2000,463,100,63,0,0,0,0,,0,6,2009,WD,Normal,179000,3,1,2,3,0,1,1,0,4,1,7,2,2,3,2,6,3,0,2,1,-0.002500395,257.1428571,9,3,12.09514108
376,377,50,RL,50,5000,Pave,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,BrkFace,Wd Sdng,None,0,BrkTil,218,0,808,1026,Y,SBrkr,1026,665,0,1691,2,0,3,1,6,1924,308,0,0,242,0,0,0,,0,5,2010,WD,Normal,127000,2,1,2,3,0,1,1,0.212475634,2,2,7,3,3,3,2,6,3,0,2,0,-0.517944095,281.8333333,86,1.5,11.75194237
